jday,date,month,year,hour,min,sec,speed,direction
201.763888888889,21,7,10,18,20,0,3.174,299.321
201.770833333333,21,7,10,18,30,0,4.254,323.907
201.777777777778,21,7,10,18,40,0,4.036,310.311
201.784722222222,21,7,10,18,50,0,6.339,327.817
201.791666666667,21,7,10,19,0,0,5.296,319.015
201.798611111111,21,7,10,19,10,0,5.059,314.626
201.805555555556,21,7,10,19,20,0,5.808,336.725
201.8125,21,7,10,19,30,0,5.632,328.409
201.819444444444,21,7,10,19,40,0,4.193,319.588
201.826388888889,21,7,10,19,50,0,4.775,332.142
201.833333333333,21,7,10,20,0,0,4.913,323.347
201.840277777778,21,7,10,20,10,0,2.69,341.642
201.847222222222,21,7,10,20,20,0,3.143,309.622
201.854166666667,21,7,10,20,30,0,4.068,324.68
201.861111111111,21,7,10,20,40,0,4.39,337.272
201.868055555556,21,7,10,20,50,0,5.021,328.76
201.875,21,7,10,21,0,0,3.584,332.225
201.881944444444,21,7,10,21,10,0,3.642,329.41
201.888888888889,21,7,10,21,20,0,1.208,252.825
201.895833333333,21,7,10,21,30,0,2.395,322.578
201.902777777778,21,7,10,21,40,0,1.753,277.809
201.909722222222,21,7,10,21,50,0,1.424,11.146
201.916666666667,21,7,10,22,0,0,0.94,210.448
201.923611111111,21,7,10,22,10,0,1.784,311.965
201.930555555556,21,7,10,22,20,0,1.351,114.955
201.9375,21,7,10,22,30,0,0.753,67.065
201.944444444444,21,7,10,22,40,0,2.465,53.62
201.951388888889,21,7,10,22,50,0,1.364,131.856
201.958333333333,21,7,10,23,0,0,7.322,131.136
201.965277777778,21,7,10,23,10,0,5.367,108.473
201.972222222222,21,7,10,23,20,0,3.208,129.608
201.979166666667,21,7,10,23,30,0,4.411,106.896
201.986111111111,21,7,10,23,40,0,1.776,121.86
201.993055555556,21,7,10,23,50,0,1.66,24.709
202,22,7,10,0,0,0,1.12,222.562
202.006944444444,22,7,10,0,10,0,2.191,98.283
202.013888888889,22,7,10,0,20,0,2.14,217.238
202.020833333333,22,7,10,0,30,0,1.992,86.767
202.027777777778,22,7,10,0,40,0,3.712,81.806
202.034722222222,22,7,10,0,50,0,1.597,294.586
202.041666666667,22,7,10,1,0,0,3.085,122.573
202.048611111111,22,7,10,1,10,0,5.751,128.433
202.055555555556,22,7,10,1,20,0,1.708,115.72
202.0625,22,7,10,1,30,0,4.915,140.593
202.069444444444,22,7,10,1,40,0,2.705,118.892
202.076388888889,22,7,10,1,50,0,1.058,154.434
202.083333333333,22,7,10,2,0,0,1.826,112.751
202.090277777778,22,7,10,2,10,0,1.458,128.791
202.097222222222,22,7,10,2,20,0,2.095,59.886
202.104166666667,22,7,10,2,30,0,1.155,23.85
202.111111111111,22,7,10,2,40,0,2.296,112.192
202.118055555556,22,7,10,2,50,0,1.961,192.317
202.125,22,7,10,3,0,0,1.045,87.636
202.131944444444,22,7,10,3,10,0,0.952,70.133
202.138888888889,22,7,10,3,20,0,2.742,80.985
202.145833333333,22,7,10,3,30,0,3.876,135.576
202.152777777778,22,7,10,3,40,0,4.536,115.427
202.159722222222,22,7,10,3,50,0,2.683,139.679
202.166666666667,22,7,10,4,0,0,3.606,164.65
202.173611111111,22,7,10,4,10,0,3.683,173.282
202.180555555556,22,7,10,4,20,0,5.221,124.353
202.1875,22,7,10,4,30,0,4.404,146.311
202.194444444444,22,7,10,4,40,0,4.381,145.792
202.201388888889,22,7,10,4,50,0,4.77,139.753
202.208333333333,22,7,10,5,0,0,3.19,142.258
202.215277777778,22,7,10,5,10,0,3.199,144.412
202.222222222222,22,7,10,5,20,0,4.211,129.545
202.229166666667,22,7,10,5,30,0,6.707,136.855
202.236111111111,22,7,10,5,40,0,6.038,134.228
202.243055555556,22,7,10,5,50,0,5.59,120.692
202.25,22,7,10,6,0,0,5.551,119.89
202.256944444444,22,7,10,6,10,0,5.718,121.682
202.263888888889,22,7,10,6,20,0,5.043,129.858
202.270833333333,22,7,10,6,30,0,7.264,124.854
202.277777777778,22,7,10,6,40,0,7.527,123.219
202.284722222222,22,7,10,6,50,0,9.108,128.275
202.291666666667,22,7,10,7,0,0,9.049,128.937
202.298611111111,22,7,10,7,10,0,8.265,128.94
202.305555555556,22,7,10,7,20,0,8.657,133.879
202.3125,22,7,10,7,30,0,8.664,139.449
202.319444444444,22,7,10,7,40,0,12.729,133.878
202.326388888889,22,7,10,7,50,0,11.717,138.886
202.333333333333,22,7,10,8,0,0,11.932,131.109
202.340277777778,22,7,10,8,10,0,13.101,133.728
202.347222222222,22,7,10,8,20,0,12.814,140.051
202.354166666667,22,7,10,8,30,0,12.884,141.383
202.361111111111,22,7,10,8,40,0,12.938,140.346
202.368055555556,22,7,10,8,50,0,13.418,142.023
202.375,22,7,10,9,0,0,11.118,135.607
202.381944444444,22,7,10,9,10,0,10.818,137.165
202.388888888889,22,7,10,9,20,0,12.775,138.774
202.395833333333,22,7,10,9,30,0,10.244,139.467
202.402777777778,22,7,10,9,40,0,10.999,130.227
202.409722222222,22,7,10,9,50,0,11.066,133.557
202.416666666667,22,7,10,10,0,0,9.983,123.649
202.423611111111,22,7,10,10,10,0,8.772,134.48
202.430555555556,22,7,10,10,20,0,8.078,130.324
202.4375,22,7,10,10,30,0,7.355,140.217
202.444444444444,22,7,10,10,40,0,7.253,133.065
202.451388888889,22,7,10,10,50,0,6.875,139.056
202.458333333333,22,7,10,11,0,0,7.805,139.069
202.465277777778,22,7,10,11,10,0,7.268,137.027
202.472222222222,22,7,10,11,20,0,6.996,114.496
202.479166666667,22,7,10,11,30,0,5.72,119.037
202.486111111111,22,7,10,11,40,0,3.802,142.779
202.493055555556,22,7,10,11,50,0,3.975,125.685
202.5,22,7,10,12,0,0,5.591,107.171
202.506944444444,22,7,10,12,10,0,4.889,130.458
202.513888888889,22,7,10,12,20,0,4.598,131.075
202.520833333333,22,7,10,12,30,0,4.596,101.44
202.527777777778,22,7,10,12,40,0,4.394,97.584
202.534722222222,22,7,10,12,50,0,4.185,107.479
202.541666666667,22,7,10,13,0,0,4.494,98.68
202.548611111111,22,7,10,13,10,0,3.348,106.29
202.555555555556,22,7,10,13,20,0,4.672,117.194
202.5625,22,7,10,13,30,0,2.787,94.676
202.569444444444,22,7,10,13,40,0,3.443,136.687
202.576388888889,22,7,10,13,50,0,3.465,80.405
202.583333333333,22,7,10,14,0,0,4.012,104.684
202.590277777778,22,7,10,14,10,0,3.665,81.699
202.597222222222,22,7,10,14,20,0,3.273,119.314
202.604166666667,22,7,10,14,30,0,4.814,88.294
202.611111111111,22,7,10,14,40,0,3.35,110.876
202.618055555556,22,7,10,14,50,0,4.875,77.887
202.625,22,7,10,15,0,0,2.472,122.928
202.631944444444,22,7,10,15,10,0,3.198,64.17
202.638888888889,22,7,10,15,20,0,1.762,95.68
202.645833333333,22,7,10,15,30,0,2.107,73.982
202.652777777778,22,7,10,15,40,0,2.235,67.131
202.659722222222,22,7,10,15,50,0,1.453,54.316
202.666666666667,22,7,10,16,0,0,4.182,38.376
202.673611111111,22,7,10,16,10,0,1.945,48.218
202.680555555556,22,7,10,16,20,0,2.396,352.078
202.6875,22,7,10,16,30,0,2.522,351.334
202.694444444444,22,7,10,16,40,0,5.107,18.035
202.701388888889,22,7,10,16,50,0,3.764,349.504
202.708333333333,22,7,10,17,0,0,4.046,5.513
202.715277777778,22,7,10,17,10,0,3.478,355.22
202.722222222222,22,7,10,17,20,0,5.965,346.465
202.729166666667,22,7,10,17,30,0,5.255,352.599
202.736111111111,22,7,10,17,40,0,3.243,327.23
202.743055555556,22,7,10,17,50,0,2.881,16.635
202.75,22,7,10,18,0,0,1.85,9.218
202.756944444444,22,7,10,18,10,0,9.094,333.426
202.763888888889,22,7,10,18,20,0,3.764,338.542
202.770833333333,22,7,10,18,30,0,1.965,326.755
202.777777777778,22,7,10,18,40,0,4.179,323.224
202.784722222222,22,7,10,18,50,0,4.863,321.48
202.791666666667,22,7,10,19,0,0,6.435,302.812
202.798611111111,22,7,10,19,10,0,5.732,315.059
202.805555555556,22,7,10,19,20,0,5.925,322.327
202.8125,22,7,10,19,30,0,5.762,313.331
202.819444444444,22,7,10,19,40,0,3.596,306.739
202.826388888889,22,7,10,19,50,0,2.612,289.991
202.833333333333,22,7,10,20,0,0,3.988,327.024
202.840277777778,22,7,10,20,10,0,5.222,319.978
202.847222222222,22,7,10,20,20,0,5.333,298.904
202.854166666667,22,7,10,20,30,0,3.701,311.466
202.861111111111,22,7,10,20,40,0,6.243,294.748
202.868055555556,22,7,10,20,50,0,7.517,300.71
202.875,22,7,10,21,0,0,7.96,310.594
202.881944444444,22,7,10,21,10,0,6.25,309.888
202.888888888889,22,7,10,21,20,0,7.127,309.641
202.895833333333,22,7,10,21,30,0,7.247,303.198
202.902777777778,22,7,10,21,40,0,7.742,320.922
202.909722222222,22,7,10,21,50,0,7.262,317.073
202.916666666667,22,7,10,22,0,0,8.948,309.511
202.923611111111,22,7,10,22,10,0,8.059,320.123
202.930555555556,22,7,10,22,20,0,7.045,322.458
202.9375,22,7,10,22,30,0,10.04,328.003
202.944444444444,22,7,10,22,40,0,9.847,318.196
202.951388888889,22,7,10,22,50,0,9.391,317.134
202.958333333333,22,7,10,23,0,0,9.283,308.769
202.965277777778,22,7,10,23,10,0,9.219,317.539
202.972222222222,22,7,10,23,20,0,11.307,314.126
202.979166666667,22,7,10,23,30,0,10.357,311.646
202.986111111111,22,7,10,23,40,0,10.487,312.624
202.993055555556,22,7,10,23,50,0,9.173,309.118
203,23,7,10,0,0,0,9.288,328.128
203.006944444444,23,7,10,0,10,0,13.227,315.329
203.013888888889,23,7,10,0,20,0,12.524,322.18
203.020833333333,23,7,10,0,30,0,14.604,310.519
203.027777777778,23,7,10,0,40,0,15.273,326.239
203.034722222222,23,7,10,0,50,0,10.253,323.172
203.041666666667,23,7,10,1,0,0,11.005,319.026
203.048611111111,23,7,10,1,10,0,12.848,323.174
203.055555555556,23,7,10,1,20,0,15.231,317.974
203.0625,23,7,10,1,30,0,13.436,319.281
203.069444444444,23,7,10,1,40,0,15.892,311.52
203.076388888889,23,7,10,1,50,0,18.28,319.32
203.083333333333,23,7,10,2,0,0,15.585,314.574
203.090277777778,23,7,10,2,10,0,12.846,314.489
203.097222222222,23,7,10,2,20,0,14.485,308.808
203.104166666667,23,7,10,2,30,0,14.995,315.665
203.111111111111,23,7,10,2,40,0,10.211,316.764
203.118055555556,23,7,10,2,50,0,12.235,311.936
203.125,23,7,10,3,0,0,11.731,319.493
203.131944444444,23,7,10,3,10,0,12.778,309.677
203.138888888889,23,7,10,3,20,0,10.096,309.734
203.145833333333,23,7,10,3,30,0,10.952,317.469
203.152777777778,23,7,10,3,40,0,10.741,308.924
203.159722222222,23,7,10,3,50,0,9.74,310.641
203.166666666667,23,7,10,4,0,0,10.488,314.503
203.173611111111,23,7,10,4,10,0,6.603,319.383
203.180555555556,23,7,10,4,20,0,8.087,323.081
203.1875,23,7,10,4,30,0,7.038,302.7
203.194444444444,23,7,10,4,40,0,6.346,322.57
203.201388888889,23,7,10,4,50,0,5.468,321.823
203.208333333333,23,7,10,5,0,0,6.254,296.247
203.215277777778,23,7,10,5,10,0,6.913,311.818
203.222222222222,23,7,10,5,20,0,6.383,316.194
203.229166666667,23,7,10,5,30,0,4.572,307.739
203.236111111111,23,7,10,5,40,0,6.342,309.996
203.243055555556,23,7,10,5,50,0,4.515,316.178
203.25,23,7,10,6,0,0,3.253,281.527
203.256944444444,23,7,10,6,10,0,2.799,267.899
203.263888888889,23,7,10,6,20,0,3.02,263.657
203.270833333333,23,7,10,6,30,0,1.449,242.378
203.277777777778,23,7,10,6,40,0,2.045,205.964
203.284722222222,23,7,10,6,50,0,1.654,167.81
203.291666666667,23,7,10,7,0,0,1.024,234.168
203.298611111111,23,7,10,7,10,0,2.469,232.078
203.305555555556,23,7,10,7,20,0,1.78,168.714
203.3125,23,7,10,7,30,0,1.423,211.026
203.319444444444,23,7,10,7,40,0,2.749,226.584
203.326388888889,23,7,10,7,50,0,3.788,153.698
203.333333333333,23,7,10,8,0,0,3.018,142.466
203.340277777778,23,7,10,8,10,0,2.317,147.448
203.347222222222,23,7,10,8,20,0,2.883,128.894
203.354166666667,23,7,10,8,30,0,3.603,160.868
203.361111111111,23,7,10,8,40,0,4.63,181.439
203.368055555556,23,7,10,8,50,0,4.338,149.685
203.375,23,7,10,9,0,0,3.818,167.169
203.381944444444,23,7,10,9,10,0,4.088,148.685
203.388888888889,23,7,10,9,20,0,2.311,151.242
203.395833333333,23,7,10,9,30,0,4.433,158.373
203.402777777778,23,7,10,9,40,0,1.182,106.756
203.409722222222,23,7,10,9,50,0,2.523,143.97
203.416666666667,23,7,10,10,0,0,1.029,78.508
203.423611111111,23,7,10,10,10,0,1.616,249.752
203.430555555556,23,7,10,10,20,0,2.039,177.406
203.4375,23,7,10,10,30,0,1.911,317.412
203.444444444444,23,7,10,10,40,0,0.869,235.18
203.451388888889,23,7,10,10,50,0,2.696,224.829
203.458333333333,23,7,10,11,0,0,0.995,176.867
203.465277777778,23,7,10,11,10,0,1.194,187.355
203.472222222222,23,7,10,11,20,0,1.866,216.002
203.479166666667,23,7,10,11,30,0,2.834,327.736
203.486111111111,23,7,10,11,40,0,0.562,170.239
203.493055555556,23,7,10,11,50,0,0.605,117.271
203.5,23,7,10,12,0,0,2.492,307.576
203.506944444444,23,7,10,12,10,0,1.212,337.984
203.513888888889,23,7,10,12,20,0,2.397,311.513
203.520833333333,23,7,10,12,30,0,1.518,274.877
203.527777777778,23,7,10,12,40,0,2.23,4.901
203.534722222222,23,7,10,12,50,0,3.186,326.752
203.541666666667,23,7,10,13,0,0,6.387,351.578
203.548611111111,23,7,10,13,10,0,6.727,336.048
203.555555555556,23,7,10,13,20,0,3.653,293.122
203.5625,23,7,10,13,30,0,6.015,348.74
203.569444444444,23,7,10,13,40,0,6.146,307.818
203.576388888889,23,7,10,13,50,0,6.163,320.211
203.583333333333,23,7,10,14,0,0,7.439,321.601
203.590277777778,23,7,10,14,10,0,7.572,320.731
203.597222222222,23,7,10,14,20,0,7.544,302.988
203.604166666667,23,7,10,14,30,0,7.984,323.226
203.611111111111,23,7,10,14,40,0,9.982,329.394
203.618055555556,23,7,10,14,50,0,10.788,326.616
203.625,23,7,10,15,0,0,9.702,333.07
203.631944444444,23,7,10,15,10,0,10.211,322.353
203.638888888889,23,7,10,15,20,0,10.009,323.726
203.645833333333,23,7,10,15,30,0,10.036,318.606
203.652777777778,23,7,10,15,40,0,10.489,324.106
203.659722222222,23,7,10,15,50,0,9.038,315.769
203.666666666667,23,7,10,16,0,0,11.397,319.629
203.673611111111,23,7,10,16,10,0,8.242,309.745
203.680555555556,23,7,10,16,20,0,10.492,324.167
203.6875,23,7,10,16,30,0,9.538,314.023
203.694444444444,23,7,10,16,40,0,9.604,317.166
203.701388888889,23,7,10,16,50,0,8.587,310.529
203.708333333333,23,7,10,17,0,0,8.187,319.43
203.715277777778,23,7,10,17,10,0,7.98,323.953
203.722222222222,23,7,10,17,20,0,9.134,323.639
203.729166666667,23,7,10,17,30,0,8.947,320.747
203.736111111111,23,7,10,17,40,0,8.502,317.031
203.743055555556,23,7,10,17,50,0,10.078,328.512
203.75,23,7,10,18,0,0,8.866,322.221
203.756944444444,23,7,10,18,10,0,8.709,313.861
203.763888888889,23,7,10,18,20,0,10.004,323.701
203.770833333333,23,7,10,18,30,0,9.353,318.217
203.777777777778,23,7,10,18,40,0,7.504,318.472
203.784722222222,23,7,10,18,50,0,10.41,321.426
203.791666666667,23,7,10,19,0,0,10.227,323.68
203.798611111111,23,7,10,19,10,0,8.553,319.378
203.805555555556,23,7,10,19,20,0,8.503,338.899
203.8125,23,7,10,19,30,0,8.045,324.922
203.819444444444,23,7,10,19,40,0,7.128,323.897
203.826388888889,23,7,10,19,50,0,8.1,315.523
203.833333333333,23,7,10,20,0,0,7.582,320.544
203.840277777778,23,7,10,20,10,0,7.732,320.6
203.847222222222,23,7,10,20,20,0,7.719,319.314
203.854166666667,23,7,10,20,30,0,9.338,320.094
203.861111111111,23,7,10,20,40,0,8.4,307.055
203.868055555556,23,7,10,20,50,0,9.431,316.107
203.875,23,7,10,21,0,0,8.115,323.01
203.881944444444,23,7,10,21,10,0,9.216,329.961
203.888888888889,23,7,10,21,20,0,9.077,334.597
203.895833333333,23,7,10,21,30,0,8.689,299.581
203.902777777778,23,7,10,21,40,0,9.025,328.221
203.909722222222,23,7,10,21,50,0,10.732,315.697
203.916666666667,23,7,10,22,0,0,9.07,318.889
203.923611111111,23,7,10,22,10,0,10.321,324.179
203.930555555556,23,7,10,22,20,0,8.886,330.947
203.9375,23,7,10,22,30,0,9.489,320.26
203.944444444444,23,7,10,22,40,0,10.618,322.969
203.951388888889,23,7,10,22,50,0,8.809,318.436
203.958333333333,23,7,10,23,0,0,7.521,307.657
203.965277777778,23,7,10,23,10,0,11.494,320.75
203.972222222222,23,7,10,23,20,0,10.878,313.912
203.979166666667,23,7,10,23,30,0,10.015,317.829
203.986111111111,23,7,10,23,40,0,10.685,319.44
203.993055555556,23,7,10,23,50,0,9.242,323.854
204,24,7,10,0,0,0,8.701,328.69
204.006944444444,24,7,10,0,10,0,7.666,309.702
204.013888888889,24,7,10,0,20,0,7.867,323.536
204.020833333333,24,7,10,0,30,0,8.056,333.023
204.027777777778,24,7,10,0,40,0,8.377,328.397
204.034722222222,24,7,10,0,50,0,6.61,333.365
204.041666666667,24,7,10,1,0,0,8.198,320.716
204.048611111111,24,7,10,1,10,0,7.126,312.398
204.055555555556,24,7,10,1,20,0,5.331,316.34
204.0625,24,7,10,1,30,0,7.756,310.48
204.069444444444,24,7,10,1,40,0,6.13,331.795
204.076388888889,24,7,10,1,50,0,4.536,312.521
204.083333333333,24,7,10,2,0,0,4.898,332.069
204.090277777778,24,7,10,2,10,0,5.141,327.927
204.097222222222,24,7,10,2,20,0,4.992,320.312
204.104166666667,24,7,10,2,30,0,4.249,346.191
204.111111111111,24,7,10,2,40,0,4.06,317.989
204.118055555556,24,7,10,2,50,0,2.852,335.093
204.125,24,7,10,3,0,0,3.601,295.641
204.131944444444,24,7,10,3,10,0,2.675,289.236
204.138888888889,24,7,10,3,20,0,2.551,292.56
204.145833333333,24,7,10,3,30,0,2.751,287.766
204.152777777778,24,7,10,3,40,0,4.058,280.553
204.159722222222,24,7,10,3,50,0,3.319,326.129
204.166666666667,24,7,10,4,0,0,3.59,312.14
204.173611111111,24,7,10,4,10,0,2.309,265.641
204.180555555556,24,7,10,4,20,0,1.73,291.551
204.1875,24,7,10,4,30,0,1.518,231.002
204.194444444444,24,7,10,4,40,0,0.804,211.423
204.201388888889,24,7,10,4,50,0,0.91,204.836
204.208333333333,24,7,10,5,0,0,1.205,271.917
204.215277777778,24,7,10,5,10,0,2.248,274.017
204.222222222222,24,7,10,5,20,0,2.2,255.524
204.229166666667,24,7,10,5,30,0,1.453,246.55
204.236111111111,24,7,10,5,40,0,1.556,181.455
204.243055555556,24,7,10,5,50,0,1.506,183.822
204.25,24,7,10,6,0,0,2.513,134.852
204.256944444444,24,7,10,6,10,0,2.283,155.68
204.263888888889,24,7,10,6,20,0,4.164,149.378
204.270833333333,24,7,10,6,30,0,3.815,146.332
204.277777777778,24,7,10,6,40,0,5.084,147.059
204.284722222222,24,7,10,6,50,0,5.068,139.918
204.291666666667,24,7,10,7,0,0,4.926,135.202
204.298611111111,24,7,10,7,10,0,6.768,138.076
204.305555555556,24,7,10,7,20,0,7.316,144.678
204.3125,24,7,10,7,30,0,7.134,133.66
204.319444444444,24,7,10,7,40,0,8.369,145.13
204.326388888889,24,7,10,7,50,0,8.928,136.185
204.333333333333,24,7,10,8,0,0,9.945,128.979
204.340277777778,24,7,10,8,10,0,9.069,132.78
204.347222222222,24,7,10,8,20,0,10.448,134.491
204.354166666667,24,7,10,8,30,0,11.769,126.428
204.361111111111,24,7,10,8,40,0,12.243,134.689
204.368055555556,24,7,10,8,50,0,12.484,128.333
204.375,24,7,10,9,0,0,11.067,140.865
204.381944444444,24,7,10,9,10,0,11.126,126.367
204.388888888889,24,7,10,9,20,0,12.471,130.898
204.395833333333,24,7,10,9,30,0,10.83,128.692
204.402777777778,24,7,10,9,40,0,14.023,129.92
204.409722222222,24,7,10,9,50,0,12.421,130.982
204.416666666667,24,7,10,10,0,0,11.82,127.217
204.423611111111,24,7,10,10,10,0,12.334,141.815
204.430555555556,24,7,10,10,20,0,13.009,127.837
204.4375,24,7,10,10,30,0,8.557,123.981
204.444444444444,24,7,10,10,40,0,9.19,135.75
204.451388888889,24,7,10,10,50,0,8.592,136.659
204.458333333333,24,7,10,11,0,0,10.307,130.275
204.465277777778,24,7,10,11,10,0,10.644,123.145
204.472222222222,24,7,10,11,20,0,8.804,125.813
204.479166666667,24,7,10,11,30,0,8.452,120.409
204.486111111111,24,7,10,11,40,0,9.416,122.356
204.493055555556,24,7,10,11,50,0,8.905,130.532
204.5,24,7,10,12,0,0,9.64,129.34
204.506944444444,24,7,10,12,10,0,8.645,115.998
204.513888888889,24,7,10,12,20,0,7.496,138.237
204.520833333333,24,7,10,12,30,0,6.608,122.367
204.527777777778,24,7,10,12,40,0,5.747,130.424
204.534722222222,24,7,10,12,50,0,5.683,113.602
204.541666666667,24,7,10,13,0,0,5.342,134.322
204.548611111111,24,7,10,13,10,0,4.952,116.73
204.555555555556,24,7,10,13,20,0,4.952,93.813
204.5625,24,7,10,13,30,0,5.019,99.446
204.569444444444,24,7,10,13,40,0,1.876,67.454
204.576388888889,24,7,10,13,50,0,1.797,80.325
204.583333333333,24,7,10,14,0,0,2.797,61.082
204.590277777778,24,7,10,14,10,0,1.98,69.649
204.597222222222,24,7,10,14,20,0,1.846,140.606
204.604166666667,24,7,10,14,30,0,2.453,85.345
204.611111111111,24,7,10,14,40,0,1.938,42.858
204.618055555556,24,7,10,14,50,0,2.982,37.78
204.625,24,7,10,15,0,0,4.065,42.795
204.631944444444,24,7,10,15,10,0,2.169,17.039
204.638888888889,24,7,10,15,20,0,2.961,28.716
204.645833333333,24,7,10,15,30,0,2.759,19.511
204.652777777778,24,7,10,15,40,0,4.008,14.109
204.659722222222,24,7,10,15,50,0,0.937,11.042
204.666666666667,24,7,10,16,0,0,1.79,4.213
204.673611111111,24,7,10,16,10,0,1.427,297.977
204.680555555556,24,7,10,16,20,0,0.539,265.43
204.6875,24,7,10,16,30,0,2.198,323.626
204.694444444444,24,7,10,16,40,0,0.535,358.511
204.701388888889,24,7,10,16,50,0,0.819,153.225
204.708333333333,24,7,10,17,0,0,1.614,173.17
204.715277777778,24,7,10,17,10,0,1.885,167.628
204.722222222222,24,7,10,17,20,0,0.234,196.274
204.729166666667,24,7,10,17,30,0,2.536,208.38
204.736111111111,24,7,10,17,40,0,1.444,175.376
204.743055555556,24,7,10,17,50,0,2.042,47.704
204.75,24,7,10,18,0,0,0.533,24.364
204.756944444444,24,7,10,18,10,0,0.988,318.103
204.763888888889,24,7,10,18,20,0,1.562,294.024
204.770833333333,24,7,10,18,30,0,0.453,338.023
204.777777777778,24,7,10,18,40,0,1.589,315.834
204.784722222222,24,7,10,18,50,0,2.843,323.477
204.791666666667,24,7,10,19,0,0,2.745,297.086
204.798611111111,24,7,10,19,10,0,2.262,300.63
204.805555555556,24,7,10,19,20,0,3.31,302.544
204.8125,24,7,10,19,30,0,1.244,321.442
204.819444444444,24,7,10,19,40,0,3.801,309.658
204.826388888889,24,7,10,19,50,0,2.373,272.085
204.833333333333,24,7,10,20,0,0,5.15,309.835
204.840277777778,24,7,10,20,10,0,3.88,300.423
204.847222222222,24,7,10,20,20,0,5.229,310.491
204.854166666667,24,7,10,20,30,0,3.686,295.469
204.861111111111,24,7,10,20,40,0,4.192,312.151
204.868055555556,24,7,10,20,50,0,5.579,301.005
204.875,24,7,10,21,0,0,7.368,317.138
204.881944444444,24,7,10,21,10,0,3.953,335.169
204.888888888889,24,7,10,21,20,0,7.253,308.493
204.895833333333,24,7,10,21,30,0,4.937,330.706
204.902777777778,24,7,10,21,40,0,3.665,323.613
204.909722222222,24,7,10,21,50,0,3.365,320.768
204.916666666667,24,7,10,22,0,0,3.299,333.669
204.923611111111,24,7,10,22,10,0,2.356,347.124
204.930555555556,24,7,10,22,20,0,2.33,282.977
204.9375,24,7,10,22,30,0,4.528,340.208
204.944444444444,24,7,10,22,40,0,3.988,347.514
204.951388888889,24,7,10,22,50,0,4.348,322.909
204.958333333333,24,7,10,23,0,0,4.606,309.441
204.965277777778,24,7,10,23,10,0,2.971,318.193
204.972222222222,24,7,10,23,20,0,4.057,311.308
204.979166666667,24,7,10,23,30,0,2.889,334.74
204.986111111111,24,7,10,23,40,0,2.784,357.03
204.993055555556,24,7,10,23,50,0,2.868,337.931
205,25,7,10,0,0,0,3.966,321.238
205.006944444444,25,7,10,0,10,0,1.416,332.86
205.013888888889,25,7,10,0,20,0,2.261,335.931
205.020833333333,25,7,10,0,30,0,0.812,317.991
205.027777777778,25,7,10,0,40,0,1.667,324.729
205.034722222222,25,7,10,0,50,0,3.535,308.412
205.041666666667,25,7,10,1,0,0,1.859,316.812
205.048611111111,25,7,10,1,10,0,2.327,338.577
205.055555555556,25,7,10,1,20,0,2.88,47.859
205.0625,25,7,10,1,30,0,4.4,354.883
205.069444444444,25,7,10,1,40,0,1.705,336.463
205.076388888889,25,7,10,1,50,0,1.761,317.095
205.083333333333,25,7,10,2,0,0,2.105,330.815
205.090277777778,25,7,10,2,10,0,1.243,46.93
205.097222222222,25,7,10,2,20,0,3.226,345.149
205.104166666667,25,7,10,2,30,0,2.507,44.93
205.111111111111,25,7,10,2,40,0,0.882,250.075
205.118055555556,25,7,10,2,50,0,1.616,220.747
205.125,25,7,10,3,0,0,2.461,301.985
205.131944444444,25,7,10,3,10,0,0.23,1.583
205.138888888889,25,7,10,3,20,0,2.637,349.887
205.145833333333,25,7,10,3,30,0,2.329,44.258
205.152777777778,25,7,10,3,40,0,2.744,18.824
205.159722222222,25,7,10,3,50,0,1.961,8.646
205.166666666667,25,7,10,4,0,0,2.196,326.084
205.173611111111,25,7,10,4,10,0,0.917,229.448
205.180555555556,25,7,10,4,20,0,1.697,84.067
205.1875,25,7,10,4,30,0,1.987,90.753
205.194444444444,25,7,10,4,40,0,1.556,99.856
205.201388888889,25,7,10,4,50,0,1.948,87.322
205.208333333333,25,7,10,5,0,0,3.115,139.702
205.215277777778,25,7,10,5,10,0,3.383,116.424
205.222222222222,25,7,10,5,20,0,2.899,152.822
205.229166666667,25,7,10,5,30,0,7.162,124.349
205.236111111111,25,7,10,5,40,0,6.229,114.287
205.243055555556,25,7,10,5,50,0,5.519,99.886
205.25,25,7,10,6,0,0,5.423,134.455
205.256944444444,25,7,10,6,10,0,5.651,113.978
205.263888888889,25,7,10,6,20,0,5.705,130.02
205.270833333333,25,7,10,6,30,0,6.603,117.34
205.277777777778,25,7,10,6,40,0,7.213,137.55
205.284722222222,25,7,10,6,50,0,10.05,132.87
205.291666666667,25,7,10,7,0,0,10.303,121.877
205.298611111111,25,7,10,7,10,0,11.84,132.514
205.305555555556,25,7,10,7,20,0,10.429,128.361
205.3125,25,7,10,7,30,0,11.532,120.323
205.319444444444,25,7,10,7,40,0,9.742,125.376
205.326388888889,25,7,10,7,50,0,12.915,134.835
205.333333333333,25,7,10,8,0,0,13.694,127.731
205.340277777778,25,7,10,8,10,0,13.359,129.294
205.347222222222,25,7,10,8,20,0,13.865,127.077
205.354166666667,25,7,10,8,30,0,10.318,118.191
205.361111111111,25,7,10,8,40,0,12.272,135.313
205.368055555556,25,7,10,8,50,0,10.96,133.311
205.375,25,7,10,9,0,0,12.248,133.933
205.381944444444,25,7,10,9,10,0,14.538,130.351
205.388888888889,25,7,10,9,20,0,13.38,138.66
